# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19937
#@/user_id	79fb09ba-e482-4a0b-8f97-bc33c2a34fd8
qing qian 	情牽	c=1 d=0.180866 t=19937
qing qiu 	請求	c=22 d=7.92759e-10 t=19937
qing qiu xia 	請求下	c=1 d=1.39671e-19 t=19937
qing shu 	情書	c=1 d=0.0127784 t=19937
qing suan 	清算	c=1 d=1 t=17298
qing teng 	青騰	c=1 d=1 t=17726
qing wen 	請問	c=1 d=1.12942e-20 t=19937
qing xi 	清晰	c=1 d=1 t=10993
qing xin 	清新	c=0 d=0.1 t=14113
qing xin ji 	清新劑	c=1 d=1 t=14114
qiong 	窮	c=1 d=1 t=18745
qiu 	求	c=1 d=1 t=16297
qiu 	球	c=1 d=1.61717e-08 t=19937
qiu dong 	秋冬	c=1 d=1.34541e-20 t=19937
qiu gong 	邱工	c=5 d=0.213312 t=19937
qiu tian 	秋天	c=1 d=7.29021e-18 t=19937
qu 	區	c=12 d=0.80707 t=19937
qu 	去	c=56 d=0.676691 t=19937
qu 	取	c=4 d=3.58573e-09 t=19937
qu 	曲	c=1 d=0.114178 t=19937
qu bie 	區別	c=5 d=6.47171e-16 t=19937
qu bu qu 	去不去	c=1 d=7.37625e-09 t=19937
qu dao 	渠道	c=1 d=1 t=13428
qu de 	取得	c=1 d=1 t=16428
qu diao 	去掉	c=2 d=1.86502 t=10213
qu dong 	驅動	c=6 d=7.06993e-10 t=19937
qu fen 	區分	c=2 d=1.98511 t=18942
qu gei 	去給	c=1 d=6.38171e-11 t=19937
qu guan 	取關	c=1 d=8.61001e-05 t=19937
qu guo 	去過	c=0 d=0.1 t=10319
qu hao 	區號	c=1 d=1 t=15785
qu kan 	去看	c=0 d=5.25377e-18 t=19937
qu kan yi yan 	去看一眼	c=1 d=5.28011e-17 t=19937
qu le 	去了	c=5 d=0.000966569 t=19937
qu mai 	去買	c=1 d=5.10648e-06 t=19937
qu na 	去哪	c=1 d=5.4626e-05 t=19937
qu shi 	去世	c=0 d=0.00263839 t=19937
qu shi le 	去世了	c=1 d=0.0265162 t=19937
qu si 	去死	c=1 d=1 t=9268
qu ta ma 	去踏馬	c=1 d=1.11415e-07 t=19937
qu xiang 	去想	c=1 d=4.22573e-14 t=19937
qu xiao 	取消	c=1 d=0.000208619 t=19937
qu yao 	取藥	c=1 d=1 t=14799
qu zhao 	去找	c=1 d=1 t=15065
qu zhao ni 	去找你	c=1 d=1 t=11721
qu zheng 	取整	c=1 d=3.05216e-10 t=19937
qu zheng 	取證	c=1 d=1 t=12784
qu zhi 	取值	c=6 d=6.25454e-09 t=19937
quan 	全	c=2 d=1.67884e-09 t=19937
quan 	勸	c=1 d=1 t=11894
quan 	圈	c=1 d=1 t=12190
quan dou 	全都	c=1 d=1.02159e-16 t=19937
quan ji 	全集	c=1 d=1.25446e-20 t=19937
quan kao 	全靠	c=0 d=6.66275e-19 t=19937
quan kao shui 	全靠睡	c=2 d=1.35962e-17 t=19937
quan mian 	全面	c=1 d=1 t=9505
quan nian ling duan 	全年齡段	c=1 d=1.66643e-08 t=19937
quan ping 	全屏	c=3 d=6.71302e-10 t=19937
quan ping mu 	全屏幕	c=1 d=8.86137e-20 t=19937
quan qing 	全清	c=1 d=3.05268e-12 t=19937
quan shi 	全市	c=1 d=7.11021e-18 t=19937
quan shi 	全是	c=10 d=1.74677e-06 t=19937
quan wen 	全文	c=1 d=0.537944 t=19937
quan xian 	權限	c=18 d=0.243842 t=19937
quan xian ren 	權限人	c=1 d=7.08944e-13 t=19937
quan xin 	全新	c=0 d=2.93299e-13 t=19937
quan xin a 	全新啊	c=1 d=2.94769e-12 t=19937
que 	卻	c=1 d=1 t=18800
que 	缺	c=1 d=1.1178e-16 t=19937
que chao 	雀巢	c=1 d=1 t=14563
que ding 	確定	c=4 d=1.04734 t=19937
que huo 	缺貨	c=1 d=1 t=13419
que ren 	確認	c=53 d=0.209928 t=19937
que ren 	缺人	c=1 d=1 t=17708
que ren guo 	確認過	c=1 d=7.1274e-17 t=19937
que shao 	缺少	c=2 d=1.97531 t=17971
que shi 	確實	c=3 d=1.00004 t=12645
qun 	羣	c=5 d=0.00554427 t=19937
qun li 	羣裏	c=4 d=0.000101546 t=19937
qun liao 	羣聊	c=1 d=3.88944e-09 t=19937
qun nei 	羣內	c=1 d=1.91782e-14 t=19937
qun zi 	裙子	c=1 d=1 t=12488
ran 	然	c=1 d=1.44946e-14 t=19937
ran er 	然而	c=1 d=1 t=10128
ran hou 	然後	c=69 d=0.655201 t=19937
ran hou hu 	然後糊	c=1 d=1 t=13143
ran shao 	燃燒	c=0 d=2.3473e-10 t=19937
ran shao ba 	燃燒吧	c=1 d=2.35907e-09 t=19937
ran zhi 	染指	c=0 d=0.1 t=18182
rang 	讓	c=8 d=0.0702102 t=19937
rang ni 	讓你	c=3 d=0.436049 t=19937
rang ta 	讓他	c=4 d=0.000247277 t=19937
rang ta men 	讓他們	c=2 d=8.61148e-07 t=19937
rang wo 	讓我	c=3 d=1.58542e-10 t=19937
rao 	繞	c=1 d=1 t=17536
re ai 	熱愛	c=1 d=0.0608101 t=19937
re dian 	熱點	c=0 d=0.1 t=13485
re shui 	熱水	c=1 d=1 t=16367
re shui qi 	熱水器	c=1 d=1 t=16365
re tu 	熱土	c=0 d=2.88883e-11 t=19937
re tu rang ni 	熱土讓你	c=1 d=2.90331e-10 t=19937
ren 	人	c=29 d=0.0748274 t=19937
ren 	任	c=3 d=1 t=18170
ren 	認	c=1 d=0.170333 t=19937
ren duo 	人多	c=2 d=2.61392e-10 t=19937
ren gong 	人工	c=3 d=1.13534 t=16536
ren he 	任何	c=2 d=1.956 t=15281
ren jia 	人家	c=1 d=0.100017 t=12082
ren le 	認了	c=1 d=1.87047e-14 t=19937
ren min bi 	人民幣	c=2 d=7.58127e-08 t=19937
ren shen 	妊娠	c=1 d=1 t=9230
ren sheng 	人生	c=1 d=1 t=9242
ren shi 	認識	c=2 d=1 t=12953
ren wei 	認爲	c=1 d=1 t=18316
ren wu 	任務	c=71 d=0.0681699 t=19937
ren wu lan 	任務欄	c=1 d=2.8199e-20 t=19937
ren wu you 	任務有	c=1 d=1 t=16059
ren wu yuan lv 	人無遠慮	c=0 d=0.1 t=12659
ren wu yuan lv bi you jin you 	人無遠慮必有近憂	c=1 d=1 t=12660
ren xing 	人性	c=0 d=0.1 t=12637
ren xing 	任性	c=1 d=1 t=12639
ren yuan 	人員	c=3 d=2.43008e-05 t=19937
ren zai 	人在	c=2 d=1.99005 t=12749
ren zhe 	忍者	c=1 d=1 t=17131
reng 	扔	c=1 d=0.000470091 t=19937
reng dao 	扔到	c=1 d=1.74011e-17 t=19937
reng jiu 	仍舊	c=2 d=1.00261 t=17901
ri 	日	c=2 d=1.00012 t=16424
ri bao 	日報	c=2 d=0.0141931 t=19937
ri ben 	日本	c=2 d=2.43679e-08 t=19937
ri ben ren 	日本人	c=1 d=1 t=13728
ri chu 	日出	c=2 d=0.108682 t=19937
ri guang deng 	日光燈	c=1 d=1.83219e-06 t=19937
ri qi 	日期	c=23 d=1.99221 t=19524
ri yu 	日語	c=1 d=1 t=17850
ri zhi 	日誌	c=27 d=0.00242342 t=19937
rong liang 	容量	c=1 d=1.74823e-13 t=19937
rong yi 	容易	c=1 d=1.03632e-09 t=19937
ru 	如	c=1 d=1 t=17393
ru can 	入參	c=1 d=3.38305e-15 t=19937
ru dang 	入黨	c=0 d=2.64199e-19 t=19937
ru dang shen qing shu 	入黨申請書	c=1 d=2.65523e-18 t=19937
ru guo 	如果	c=24 d=0.230425 t=19937
ru he 	如何	c=2 d=0.227638 t=19937
ru kou 	入口	c=1 d=1 t=14864
ru xia 	如下	c=3 d=1.87334 t=19367
ruan fan 	軟飯	c=1 d=1 t=9333
ruan jian 	軟件	c=2 d=0.0893673 t=19937
ruan ruan 	軟軟	c=1 d=1 t=17320
ruo 	若	c=2 d=3.47696e-06 t=19937
ruo gan 	若干	c=1 d=1 t=19512
sa man 	薩滿	c=3 d=0.0459593 t=19937
sai er 	塞爾	c=0 d=2.20715e-21 t=19937
sai er da 	塞爾打	c=1 d=2.44226e-20 t=19937
sai er da chuan shuo 	塞爾打傳說	c=1 d=2.25174e-20 t=19937
sai ji 	賽季	c=1 d=1 t=9732
san 	三	c=1 d=0.00995182 t=19937
san 	散	c=1 d=1 t=14528
san da ye 	三大爺	c=1 d=1.49411e-18 t=19937
san du fu 	三都賦	c=1 d=5.63376e-15 t=19937
san ge 	三個	c=2 d=3.45755e-05 t=19937
san shi wu 	三十五	c=1 d=1 t=11948
san si 	三四	c=0 d=0.1 t=9835
san si shi 	三四十	c=1 d=1 t=9836
san wu 	三五	c=0 d=0.1 t=12886
san wu bai 	三五百	c=1 d=1 t=12887
san xing 	三星	c=1 d=1 t=19740
san zi 	三字	c=1 d=1.0802 t=15972
san zi ma 	三字碼	c=1 d=1 t=15973
sang 	桑	c=1 d=0.0263839 t=19937
sao 	騷	c=4 d=0.00234005 t=19937
sao cao zuo 	騷操作	c=1 d=0.0235177 t=19937
sao le 	掃了	c=1 d=8.27241e-05 t=19937
se su 	色素	c=1 d=3.89885e-08 t=19937
sha 	啥	c=20 d=0.697711 t=19937
sha bi 	傻逼	c=3 d=0.364219 t=19937
sha de 	啥的	c=4 d=1.08683 t=19937
sha de fa song dian feng shan dian feng shan 	啥的發送電風扇電風扇	c=1 d=0.0184074 t=19937
sha dou 	啥都	c=1 d=1 t=9941
sha fa 	沙發	c=1 d=7.24768e-08 t=19937
sha huan jing 	啥環境	c=1 d=5.22757e-17 t=19937
sha ji 	殺機	c=1 d=1 t=13534
sha ji ba 	啥雞巴	c=1 d=1 t=10692
sha ji er 	啥吉爾	c=1 d=1 t=13935
sha ji mao 	啥雞毛	c=1 d=1 t=14553
sha sha 	莎莎	c=4 d=1 t=18577
sha sha sha 	啥啥啥	c=1 d=1 t=19708
sha shi hou 	啥時候	c=1 d=0.1 t=16297
sha shi hou zou 	啥時候走	c=1 d=1 t=16298
sha shou 	殺手	c=1 d=1 t=10156
sha wen ti 	啥問題	c=1 d=3.92106e-16 t=19937
sha yang 	啥樣	c=0 d=0.1 t=10010
sha ye 	啥也	c=3 d=0.00406639 t=19937
sha ye bu yong 	啥也不用	c=1 d=2.15639e-11 t=19937
sha ye mei you 	啥也沒有	c=1 d=7.75312e-07 t=19937
sha yi si 	啥意思	c=8 d=0.00134683 t=19937
sha yong 	啥用	c=1 d=0.612626 t=19937
sha you xi 	啥遊戲	c=1 d=5.92462e-19 t=19937
sha zi 	傻子	c=0 d=6.60678e-08 t=19937
shai xuan chu 	篩選出	c=0 d=0.1 t=16582
shan 	刪	c=3 d=1 t=17980
shan 	山	c=1 d=2.19883e-05 t=19937
shan bei 	扇貝	c=1 d=1 t=16334
shan biao 	刪表	c=1 d=1 t=17977
shan chang 	擅長	c=1 d=1 t=14501
shan chu 	刪除	c=6 d=2.42422e-06 t=19937
shan dong 	山東	c=4 d=2.95229e-05 t=19937
shan dong hang kong 	山東航空	c=1 d=3.16034e-08 t=19937
shan dong kang kai 	山東慷慨	c=1 d=3.14458e-08 t=19937
shan gou 	山溝	c=0 d=0.1 t=13655
shan gou li 	山溝裏	c=1 d=1 t=13656
shan jian 	山間	c=1 d=0.000587285 t=19937
shan ku 	刪庫	c=1 d=3.06799e-12 t=19937
shan le 	刪了	c=1 d=1.53433e-07 t=19937
shan yin 	山陰	c=0 d=1.97724e-21 t=19937
shan yin lu 	山陰路	c=1 d=1.98715e-20 t=19937
shang 	上	c=24 d=0.0563536 t=19937
shang 	商	c=1 d=1 t=16431
shang ban 	上班	c=3 d=0.00433948 t=19937
shang bian 	上邊	c=4 d=0.562705 t=19937
shang bu 	上部	c=0 d=2.17355e-17 t=19937
shang bu shang ban 	上部上班	c=1 d=2.18444e-16 t=19937
shang cheng 	商城	c=6 d=0.00373503 t=19937
shang cheng wu qi 	商城武器	c=1 d=1.80522e-08 t=19937
shang chu zhong 	上初中	c=1 d=2.05548e-06 t=19937
shang chuan 	上傳	c=21 d=1.3892 t=19937
shang chuan zhi jian bao gao 	上傳質檢報告	c=1 d=1 t=18355
shang ci 	上次	c=1 d=1 t=18565
shang de 	上的	c=3 d=1.52137e-17 t=19937
shang di 	上帝	c=2 d=1.65705 t=9687
shang gao zhong 	上高中	c=1 d=2.15009e-06 t=19937
shang hui 	上回	c=1 d=6.55797e-08 t=19937
shang jia 	商家	c=1 d=1.86984e-10 t=19937
shang kong 	上空	c=1 d=1.72309e-19 t=19937
shang liang 	商量	c=1 d=1 t=15843
shang mian 	上面	c=6 d=0.000312783 t=19937
shang pin 	商品	c=10 d=3.64425 t=19553
shang ping 	上屏	c=1 d=2.37905e-20 t=19937
shang qu 	上去	c=1 d=0.00831246 t=19937
shang shou 	傷手	c=1 d=1.53089e-10 t=19937
shang wang 	上網	c=2 d=3.09985e-08 t=19937
shang wu 	上午	c=8 d=0.366045 t=19937
shang xian 	上線	c=5 d=0.036334 t=19937
shang xian 	上限	c=2 d=9.37386e-05 t=19937
shang xian qian 	上線前	c=1 d=1 t=16528
shang xing 	上行	c=8 d=1.00311 t=19254
shang xing jie kou 	上行接口	c=1 d=1 t=14062
shang yi ge 	上一個	c=2 d=3.41472e-07 t=19937
shang yi tiao 	上一條	c=1 d=1.6794e-11 t=19937
shang zhou 	上週	c=2 d=1.86469e-07 t=19937
shao 	少	c=2 d=1.99005 t=15795
shao bing 	燒餅	c=3 d=2.24657e-08 t=19937
shao de 	少的	c=0 d=3.8249e-19 t=19937
shao deng 	稍等	c=2 d=1.09117 t=10912
shao huo 	燒火	c=1 d=1 t=9360
shao le 	少了	c=1 d=1.76214e-18 t=19937
shao liang 	少量	c=1 d=1 t=15836
shao nv 	少女	c=1 d=0.000590229 t=19937
shao shuo 	少說	c=1 d=1 t=14962
shao wei 	稍微	c=4 d=0.0438703 t=19937
shao yi dian 	少一點	c=1 d=8.40744e-19 t=19937
she bei 	設備	c=2 d=0.00538246 t=19937
she de 	捨得	c=1 d=1 t=14601
she ding 	設定	c=2 d=1 t=16114
she hui 	社會	c=3 d=5.51058e-12 t=19937
she ji 	射擊	c=1 d=5.66392e-19 t=19937
she ji 	涉及	c=10 d=0.793299 t=19937
she ji 	設計	c=1 d=4.46465e-14 t=19937
she ji de 	涉及的	c=1 d=1 t=18070
she me 	什麼	c=0 d=0.1 t=9288
she qu 	社區	c=0 d=4.98549e-19 t=19937
she shi du 	攝氏度	c=2 d=0.017163 t=19937
she xiang 	攝像	c=1 d=0.000309671 t=19937
she zhi 	設置	c=4 d=1.35732e-06 t=19937
shei 	誰	c=11 d=0.87027 t=19937
shei ai kan 	誰愛看	c=1 d=3.06111e-15 t=19937
shei dou 	誰都	c=1 d=1 t=10752
shei gei de 	誰給的	c=1 d=1 t=17759
shei kan 	誰看	c=1 d=3.07645e-15 t=19937
shei mai 	誰買	c=1 d=1 t=12468
shei shuo 	誰說	c=4 d=1.92525 t=16911
shei ye 	誰也	c=1 d=1 t=12600
shei zhi dao 	誰知道	c=1 d=1.618e-14 t=19937
shen 	神	c=2 d=1 t=17306
shen chan 	神產	c=2 d=1.88692 t=12336
shen fen 	身份	c=1 d=1.29222e-16 t=19937
shen he 	審覈	c=39 d=3.15957 t=19937
shen he zhong 	審覈中	c=2 d=5.06713e-16 t=19937
shen hua 	神話	c=2 d=1.9802 t=9454
shen me 	什麼	c=46 d=1.03759 t=19937
shen me de 	什麼的	c=2 d=2.80927e-05 t=19937
shen me shi hou 	什麼時候	c=1 d=6.60565e-05 t=19937
shen me yi si 	什麼意思	c=1 d=4.33418e-18 t=19937
shen me yong 	什麼用	c=0 d=6.65609e-06 t=19937
shen mu 	神木	c=2 d=1.99501 t=19782
shen pi 	審批	c=25 d=0.487709 t=19937
shen pi liu 	審批流	c=3 d=2.4996 t=11084
shen qing 	申請	c=12 d=0.0205525 t=19937
shen qing dan 	申請單	c=2 d=1.86071 t=18961
shen qing shu 	申請書	c=0 d=2.64199e-19 t=19937
shen wei 	神威	c=1 d=2.03538e-08 t=19937
shen yuan 	深淵	c=1 d=1.09005 t=18687
shen yuan 	深遠	c=1 d=1 t=18684
shen zong se 	深棕色	c=1 d=7.41449e-11 t=19937
sheng 	剩	c=0 d=0.1 t=17147
sheng 	聲	c=1 d=2.60895e-17 t=19937
sheng chan 	生產	c=7 d=0.126808 t=19937
sheng chan huan jing 	生產環境	c=1 d=1 t=12345
sheng chan shang 	生產商	c=1 d=1 t=13822
sheng chan xu ke zheng 	生產許可證	c=1 d=1 t=19143
sheng cheng 	生成	c=5 d=0.0177676 t=19937
sheng cheng qi 	生成器	c=2 d=8.43261e-17 t=19937
sheng cun 	生存	c=1 d=1 t=9911
sheng da 	盛大	c=4 d=0.000669039 t=19937
sheng dong 	生動	c=0 d=0.1 t=17921
sheng gao 	升高	c=1 d=0.0381969 t=19937
sheng huo 	生活	c=3 d=0.27274 t=19937
sheng huo zhi ye 	生活職業	c=2 d=4.29029e-08 t=19937
sheng ji 	升級	c=1 d=1 t=19278
sheng kai 	盛開	c=1 d=0.189191 t=19937
sheng le 	省了	c=1 d=1 t=9358
sheng ming zhou qi 	生命週期	c=2 d=6.85121e-15 t=19937
sheng nei 	省內	c=1 d=1 t=17458
sheng qi 	生氣	c=1 d=1.0578e-14 t=19937
sheng qi 	聖騎	c=1 d=1.0631e-14 t=19937
sheng se 	聲色	c=0 d=0.1 t=17906
sheng se ju quan 	聲色俱全	c=1 d=1 t=17907
sheng sheng shi shi 	生生世世	c=1 d=0.182684 t=19937
sheng shi 	省事	c=2 d=1.00035 t=14506
sheng si 	勝似	c=1 d=1.58596e-14 t=19937
sheng xia 	剩下	c=1 d=1 t=9484
sheng xiao 	生效	c=1 d=0.202284 t=19443
sheng xiao zhong 	生效中	c=1 d=1 t=19444
sheng yi dian 	剩一點	c=1 d=1 t=17148
sheng yin 	聲音	c=3 d=1.01138e-06 t=19937
sheng yu 	聲譽	c=1 d=9.63932e-10 t=19937
sheng zi 	繩子	c=0 d=9.76805e-20 t=19937
shi 	事	c=27 d=0.373439 t=19937
shi 	十	c=2 d=1.58488e-06 t=19937
shi 	士	c=1 d=1.32768e-11 t=19937
shi 	失	c=0 d=0.0182684 t=19937
shi 	是	c=293 d=3.28725 t=19937
shi ba 	是吧	c=11 d=0.000411789 t=19937
shi bai 	失敗	c=10 d=0.0164377 t=19937
shi bai de 	失敗的	c=1 d=1 t=14763
shi bai le 	失敗了	c=1 d=1 t=18180
shi bie 	識別	c=1 d=2.16609e-05 t=19937
shi bu 	是不	c=1 d=1 t=14007
shi bu shi 	是不是	c=12 d=0.348192 t=19937
shi chang 	時常	c=1 d=0.000178665 t=19937
shi da da 	溼答答	c=0 d=1.19246e-13 t=19937
shi da fu 	士大夫	c=2 d=5.85773e-15 t=19937
shi da fu si dong fei dong shi fan dian shi 	士大夫似懂非懂示範點是	c=1 d=1 t=10983
shi dai 	時代	c=1 d=1 t=14268
shi de 	似地	c=4 d=5.19714e-08 t=19937
shi de fen shu 	實得分數	c=0 d=1.2332e-19 t=19937
shi de fen shu de fei shi fan 	實得分數的非師範	c=1 d=1.06879e-18 t=19937
shi de fen shu di fang 	實得分數地方	c=1 d=1.70594e-19 t=19937
shi di 	實地	c=1 d=1 t=10624
shi fan dian 	示範點	c=0 d=0.1 t=10982
shi fan fa 	示範法	c=0 d=0.1 t=16040
shi fan fa gan sha de fa gei 	示範法幹啥的發給	c=1 d=1 t=16041
shi fan gang 	示範崗	c=0 d=2.5441e-16 t=19937
shi fou 	是否	c=13 d=0.00056021 t=19937
shi ge 	十個	c=1 d=0.0430669 t=19937
shi ge 	是個	c=4 d=0.0417941 t=19937
shi gou 	是夠	c=1 d=2.7295e-19 t=19937
shi hao 	是好	c=0 d=0.1 t=13635
shi hao shi 	是好事	c=1 d=1 t=13636
shi he 	適合	c=1 d=1 t=10261
shi hou 	時候	c=44 d=0.049741 t=19937
shi ji 	實際	c=4 d=1.97531 t=18904
shi ji 	時機	c=1 d=7.28276e-06 t=19937
shi ji shang 	實際上	c=2 d=5.1936e-11 t=19937
shi jian 	事件	c=2 d=0.0033662 t=19937
shi jian 	時間	c=35 d=0.00353474 t=19937
shi jian dian 	時間點	c=1 d=1 t=16138
shi jian duan 	時間段	c=1 d=5.60365e-08 t=19937
shi jian duan nei 	時間段內	c=1 d=3.3138e-07 t=19937
shi jie 	世界	c=6 d=0.0284388 t=19937
shi jie mo ri 	世界末日	c=1 d=8.79441e-19 t=19937
shi ke 	時刻	c=1 d=1 t=16188
shi le yuan 	失樂園	c=1 d=0.183599 t=19937
shi li 	實例	c=10 d=2.34284e-11 t=19937
shi li 	示例	c=1 d=1 t=11625
shi na ge 	是哪個	c=2 d=1 t=16040
shi ou 	是偶	c=1 d=3.63464e-06 t=19937
shi pai 	實拍	c=1 d=1 t=12975
shi pin 	視頻	c=11 d=4.4139e-08 t=19937
shi qing 	事情	c=12 d=5.80045e-05 t=19937
shi qing shang 	事情上	c=1 d=6.33564e-14 t=19937
shi qu 	拾取	c=7 d=5.26699e-07 t=19937
shi sha 	是啥	c=2 d=2.06649e-10 t=19937
shi she me 	是什麼	c=1 d=1 t=9289
shi sheng sheng shi shi 	是生生世世	c=2 d=2.28725e-20 t=19937
shi shi 	實時	c=1 d=1.03734 t=13682
shi shi 	試試	c=17 d=1.55763e-07 t=19937
shi shi re dian 	實時熱點	c=1 d=1 t=13486
shi shuo 	是說	c=1 d=4.92314e-17 t=19937
shi tang 	食堂	c=1 d=0.000252273 t=19937
shi ti 	實體	c=4 d=1.76737 t=19479
shi ti dian 	實體店	c=1 d=1 t=12828
shi tu 	視圖	c=8 d=1.00587e-10 t=19937
shi tu 	試圖	c=1 d=4.11215e-17 t=19937
shi wo 	是我	c=1 d=5.70413e-14 t=19937
shi wo men 	是我們	c=1 d=2.51228e-14 t=19937
shi wu 	事務	c=6 d=5.09006e-13 t=19937
shi wu 	十五	c=0 d=0.1 t=11950
shi wu tiao 	十五條	c=1 d=1 t=11951
shi xia 	試下	c=2 d=4.57845e-16 t=19937
shi xian 	實現	c=4 d=0.0160829 t=19937
shi xiang 	事項	c=1 d=1 t=16767
shi yao 	是要	c=2 d=9.96199e-15 t=19937
shi ye 	失業	c=1 d=1.27628e-17 t=19937
shi yi 	十一	c=1 d=1.59283e-06 t=19937
shi yi 	是一	c=0 d=0.1 t=9969
shi yi ge 	是一個	c=1 d=1 t=9970
shi yin wei 	是因爲	c=1 d=4.76693e-20 t=19937
shi yong 	使用	c=7 d=0.0611149 t=19937
shi yong ti yan 	使用體驗	c=1 d=2.25135e-18 t=19937
shi you 	石油	c=1 d=1 t=13709
shi yue 	誓約	c=0 d=1.13119e-10 t=19937
shi zai 	實在	c=1 d=6.83025e-16 t=19937
shi zhe ge 	是這個	c=4 d=1.60885e-06 t=19937
shi zhe me 	是這麼	c=1 d=6.57718e-13 t=19937
shi zhe me xuan de 	是這麼選的	c=1 d=1.74431e-16 t=19937
shi zi 	識字	c=1 d=3.1289e-08 t=19937
shou 	受	c=2 d=1.01545 t=18730
shou 	守	c=2 d=0.000233162 t=19937
shou 	手	c=1 d=0.0120633 t=19937
shou 	收	c=3 d=1.0032 t=14999
shou bin 	收斌	c=1 d=1 t=13369
shou bing 	手柄	c=26 d=10.332 t=13414
shou bu dao 	收不到	c=1 d=1 t=18298
shou cang 	收藏	c=3 d=0.148626 t=19937
shou cang jia 	收藏夾	c=1 d=2.53883e-20 t=19937
shou cang zhe ge 	收藏這個	c=1 d=0.323033 t=19937
shou chong 	首衝	c=2 d=1.19719e-17 t=19937
shou dao 	收到	c=20 d=0.00989979 t=19937
shou dao fen shao fa a a 	收到焚燒法啊啊	c=1 d=1 t=19387
shou de 	瘦的	c=1 d=1 t=14609
shou dong 	手動	c=15 d=0.000147844 t=19937
shou fa 	手法	c=1 d=0.045275 t=19937
shou fei 	收費	c=6 d=0.00240549 t=19937
shou gong 	手工	c=2 d=0.000503605 t=19937
shou gou 	收購	c=1 d=6.14421e-06 t=19937
shou hou 	守候	c=0 d=0.0193013 t=19937
shou huan 	手環	c=1 d=0.752014 t=19937
shou ji 	手機	c=27 d=0.086873 t=19937
shou ji duan xin 	手機短信	c=1 d=1 t=18160
shou ji hao 	守幾號	c=2 d=0.000214973 t=19937
shou ji hao 	手機號	c=5 d=1.00018 t=18373
shou ji ka 	手機卡	c=3 d=0.00928962 t=19937
shou ji le 	手機了	c=1 d=0.631284 t=19937
shou ji shang 	手機上	c=1 d=0.00327971 t=19937
shou ji xin xi 	手機信息	c=1 d=1 t=16155
shou ji yan zheng ma 	手機驗證碼	c=1 d=2.07649e-08 t=19937
shou ju 	收據	c=1 d=1 t=16800
shou ku 	受苦	c=1 d=0.0287246 t=19937
shou kuan 	收款	c=1 d=1 t=16799
shou li 	手裏	c=0 d=5.90329e-07 t=19937
shou li de 	手裏的	c=1 d=5.93288e-06 t=19937
shou ma 	收碼	c=1 d=4.31329e-20 t=19937
shou wei 	收尾	c=1 d=1 t=17152
shou xi fa guan 	首席法官	c=0 d=0.1 t=16242
shou xi fa guan de fa gei 	首席法官的發給	c=1 d=1 t=16243
shou xie 	手寫	c=1 d=3.7498e-20 t=19937
shou ye 	首頁	c=2 d=9.14709e-11 t=19937
shou you 	收有	c=0 d=0.1 t=12926
shou you bao 	收有包	c=1 d=1 t=12927
shou zhang 	手杖	c=1 d=7.8188e-18 t=19937
shou zhi tou 	手指頭	c=1 d=0.0420036 t=19937
shou zu 	受阻	c=1 d=4.16211e-12 t=19937
shu 	數	c=1 d=1 t=14792
shu 	書	c=4 d=0.000515692 t=19937
shu 	樹	c=2 d=5.47954e-12 t=19937
shu biao 	鼠標	c=10 d=1 t=18738
shu chu 	輸出	c=11 d=1.1269e-12 t=19937
shu dong 	樹洞	c=1 d=2.52926e-05 t=19937
shu fu 	舒服	c=1 d=1 t=13666
shu hua 	淑樺	c=3 d=0.554538 t=19937
shu ju 	數據	c=90 d=2.15912 t=19937
shu ju fen lei 	數據分類	c=2 d=2.71241e-15 t=19937
shu ju ku 	數據庫	c=41 d=0.111294 t=19937
shu ju lei xing 	數據類型	c=1 d=1.36858e-15 t=19937
shu ju liang 	數據量	c=1 d=6.92758e-06 t=19937
shu ju yuan 	數據源	c=9 d=8.0487e-06 t=19937
shu ju zhun bei 	數據準備	c=1 d=5.6173e-10 t=19937
shu li 	梳理	c=3 d=0.00188308 t=19937
shu lian 	熟練	c=2 d=1.97531 t=13985
shu liang 	數量	c=6 d=2.03805 t=17378
shu ming 	署名	c=2 d=1.87378e-05 t=19937
shu ru 	輸入	c=3 d=0.00180157 t=19937
shu ru fa 	輸入法	c=1 d=2.40296e-20 t=19937
shu shi 	屬實	c=3 d=1.49645e-07 t=19937
shu shi 	術士	c=1 d=0.000185956 t=19937
shu shu 	叔叔	c=1 d=0.0682212 t=19937
shu xi 	熟悉	c=3 d=2.82971 t=13996
shu xing 	屬性	c=18 d=0.168638 t=19937
shu xing 	樹形	c=1 d=1 t=19192
shu yu 	屬於	c=3 d=2.82431e-09 t=19937
shu yu shi 	屬於是	c=2 d=1 t=17492
shu zi 	數字	c=3 d=1.05489e-11 t=19937
shua 	刷	c=5 d=0.421359 t=19937
shua ban 	刷版	c=1 d=1 t=15906
shua chu lai 	刷出來	c=1 d=1.71333e-11 t=19937
shua de 	刷的	c=1 d=0.000973123 t=19937
shua fen 	刷粉	c=1 d=0.0168231 t=19937
shua ka 	刷卡	c=0 d=0.1 t=9307
shua xin 	刷新	c=3 d=1.00135 t=18758
shua zan 	刷讚	c=1 d=1 t=17349
shuai guo 	甩鍋	c=1 d=1 t=10724
shuang 	爽	c=3 d=1.19185e-06 t=19937
